code,city,country,name,latitude,longitude
YBX,Blanc Sablon,Canada,Lourdes De Blanc Sablon Airport,51.4436,-57.1853
YPL,Pickle Lake,Canada,Pickle Lake,51.446388,-90.214167
WOE,Woensdrecht,Netherlands,Woensdrecht,51.449092,4.342031
EIN,Eindhoven,Netherlands,Eindhoven,51.450139,5.374528
YKQ,Waskaganish,Canada,Waskaganish Airport,51.4733,-78.7583
LHR,London,United Kingdom,Heathrow,51.4775,-0.461389
BOX,Borroloola,Australia,Bochum HBF,51.478506,7.2222
LYE,Lyneham,United Kingdom,Lyneham,51.505144,-1.993428
LCY,London,United Kingdom,City,51.505278,0.055278
LON,London,United Kingdom,All Airports,51.508056,-0.127778
YKY,Kindersley,Canada,Kindersley,51.5175,-109.180833
DTM,Dortmund,Germany,Dortmund,51.518314,7.612242
FZO,Filton,United Kingdom,Bristol Filton,51.519444,-2.590833
STP,St. Paul,USA,London St Pancras,51.53,-0.125
NHT,Northolt,United Kingdom,Northolt,51.553,-0.418167
YFH,Fort Hope,Canada,Fort Hope Airport,51.5619,-87.9078
SEN,Southend,United Kingdom,Southend,51.571389,0.695556
NRN,Norton,USA,Niederrhein,51.602222,6.141944
SWS,Swansea,United Kingdom,Swansea,51.605333,-4.067833
PAD,Paderborn/Lippstadt,Germany,Paderborn Lippstadt,51.614089,8.616317
YOG,Ogoki Post,Canada,Ogoki Post Airport,51.6586,-85.9017
BYT,Bantry,Ireland,Bantry Aerodrome,51.668598,-9.48417
KYZ,Kyzyl,Russia,Kyzyl Airport,51.6694,94.4006
FFD,Fairford,United Kingdom,Fairford,51.682167,-1.790028
YNS,Nemiscau,Canada,Nemiscau Airport,51.6911,-76.1356
YAC,Cat Lake,Canada,Cat Lake Airport,51.7272,-91.8244
BZZ,Oxford,United Kingdom,Brize Norton,51.749964,-1.583617
URS,Kursk,Russia,Kursk East Airport,51.7506,36.2956
HTF,Hatfield,United Kingdom,Hatfield,51.765,-0.24833
REN,Orenburg,Russia,Orenburg,51.795786,55.456744
UUD,Ulan Ude,Russia,Mukhino,51.807764,107.437644
VOZ,Voronezh,Russia,Chertovitskoye,51.814211,39.229589
YPM,Pikangikum,Canada,Pikangikum Airport,51.8197,-93.9733
OXF,Oxford,United Kingdom,Kidlington,51.836944,-1.32
ORK,Cork,Ireland,Cork,51.841269,-8.491111
BWO,Balakovo,Russia,Balakovo Airport,51.8583,47.7456
LTN,London,United Kingdom,Luton,51.874722,-0.368333
ADK,Adak Island,USA,Adak Airport,51.878,-176.646
STN,London,United Kingdom,Stansted,51.885,0.235
GLO,Gloucester,United Kingdom,Gloucestershire,51.894167,-2.167222
GUT,Guetersloh (Gutersloh),Germany,Gutersloh,51.922833,8.306333
CHE,Chievres,Belgium,Reeroe Airport,51.933334,-10.233333
RTM,Rotterdam,Netherlands,Rotterdam,51.956944,4.437222
RGK,Red Wing,USA,Gorno-Altaysk Airport,51.966667,85.833333
HTA,Chita,Russia,Kadala,52.026317,113.305556
ZGR,Little Grand Rapids,Canada,Little Grand Rapids Airport,52.045,-95.466111
BQT,Brest,Belarus,Brest,52.06,23.53
YCT,Coronation,Canada,Coronation,52.075001,-111.445278
YHP,Poplar Hill,Canada,Poplar Hill Airport,52.1133,-94.2556
FMO,Muenster (Munster)/Osnabrueck (Osnabruck),Germany,Munster Osnabruck,52.134642,7.684831
IEG,Zielona Gora,Poland,Babimost,52.138517,15.798556
ZEL,Bella Bella,Canada,Bella Bella Airport,52.139722,-128.063611
WAW,Warszawa (Warsaw),Poland,Okecie,52.16575,20.967122
YXE,Saskatoon,Canada,Saskatoon J G Diefenbaker Intl,52.170834,-106.699722
KIR,Killarney/Kerry County,Ireland,Kerry,52.180878,-9.523783
YQF,Red Deer,Canada,Red Deer Regional,52.182222,-113.894444
YWL,Williams Lake,Canada,Williams Lake,52.183056,-122.054167
WAT,Waterford,Ireland,Waterford,52.1872,-7.086964
PWQ,Pavlodar,Kazakhstan,Pavlodar,52.195,77.073889
YLH,Lansdowne House,Canada,Lansdowne House Airport,52.1956,-87.9342
YFA,Fort Albany,Canada,Fort Albany Airport,52.2014,-81.6969
CBG,Cambridge,United Kingdom,Cambridge,52.205,0.175
AKB,Atka,USA,Atka Airport,52.220278,-174.206389
QYI,Hilversum (The Hague),Netherlands,Hilversum Railway Station,52.226389,5.181667
ZEM,East Main,Canada,Eastmain River Airport,52.2264,-78.5225
IKT,Irkutsk,Russia,Irkutsk,52.268028,104.388975
ENS,Enschede,Netherlands,Twenthe,52.27,6.874167
ZKE,Kaschechewan,Canada,Kashechewan Airport,52.2825,-81.6778
YMH,Mary's Harbour,Canada,Mary's Harbour Airport,52.3028,-55.8472
AMS,Amsterdam,Netherlands,Schiphol,52.308613,4.763889
BWE,Braunschweig,Germany,Braunschweig Wolfsburg,52.319167,10.556111
BEQ,Bury St. Edmunds,United Kingdom,Honington,52.342611,0.772939
YBV,Berens River,Canada,Berens River,52.358889,-97.018333
MHZ,Mildenhall,United Kingdom,Mildenhall,52.361933,0.486406
BER,Berlin,Germany,Berlin Brandenburg Willy Brandt,52.366667,13.503333
CVT,Coventry,United Kingdom,Coventry,52.369722,-1.479722
YFX,Fox Harbour/St. Lewis,Canada,St. Lewis (Fox Harbour) Airport,52.3728,-55.6739
SXF,Berlin,Germany,Schonefeld,52.380001,13.5225
QBC,Bella Coola,Canada,Bella Coola Airport,52.3875,-126.596
POZ,Poznan,Poland,Lawica,52.421031,16.826325
YRM,Rocky Mountain House,Canada,Rocky Mountain House,52.429722,-114.904167
YAA,Anahim Lake,Canada,Anahim Lake Airport,52.4525,-125.303
BHX,Birmingham,United Kingdom,Birmingham,52.453856,-1.748028
LEY,Lelystad,Netherlands,Lelystad Airport,52.4603,5.52722
HAJ,Hannover,Germany,Hannover,52.461056,9.685078
THF,Berlin,Germany,Tempelhof,52.473025,13.403944
GWW,Goldsboro-Wayne,USA,Berlin Gatow,52.475,13.139
YNO,North Spirit Lake,Canada,North Spirit Lake Airport,52.49,-92.9711
BHF,Bahia Cupica,Colombia,Ostbahnhof,52.51,13.434722
GME,Homyel (Gomel),Belarus,Gomel,52.527022,31.016692
YHA,Port Hope Simpson,Canada,Port Hope Simpson Airport,52.5281,-56.2861
BGS,Big Spring,USA,Gesundbrunnen,52.548611,13.389444
TXL,Berlin,Germany,Tegel,52.559686,13.287711
YWM,Williams Harbour,Canada,Williams Harbour Airport,52.5669,-55.7847
KNF,King's Lynn,United Kingdom,Marham,52.648353,0.550692
YVZ,Deer Lake,Canada,Deer Lake Airport,52.6558,-94.0614
NWI,Norwich,United Kingdom,Norwich,52.675833,1.282778
SNN,Shannon (Limerick),Ireland,Shannon,52.701978,-8.924817
LPK,Lipetsk,Russia,Lipetsk Airport,52.7028,39.5378
SUR,Summer Beaver,Canada,Summer Beaver Airport,52.7086,-88.5419
SYA,Shemya Island,USA,Eareckson As,52.712275,174.11362
YQW,North Battleford,Canada,North Battleford,52.769167,-108.24361
TBW,Tambov,Russia,Tambow,52.81,41.48
YHB,Hudson Bay,Canada,Hudson Bay,52.816666,-102.31139
EMA,East Midlands (Derby),United Kingdom,Nottingham East Midlands,52.831111,-1.328056
WNN,Wunnummin Lake,Canada,Wunnumin Lake Airport,52.8939,-89.2892
YWK,Wabush,Canada,Wabush,52.921944,-66.864444
YAT,Attawapiskat,Canada,Attawapiskat Airport,52.9275,-82.4319
IKO,Nikolski,USA,Nikolski Air Station,52.941667,-168.848889
ZRJ,Round Lake,Canada,Round Lake (Weagamow Lake) Airport,52.9436,-91.3128
YWP,Webequie,Canada,Webequie Airport,52.9597,-87.3689
YNC,Wemindji,Canada,Wemindji Airport,53.0106,-78.8311
KIF,Kingfisher Lake,Canada,Kingfisher Lake Airport,53.0125,-89.8553
YQZ,Quesnel,Canada,Quesnel,53.026112,-122.510278
BRE,Bremen,Germany,Neuenland,53.0475,8.786667
ZSJ,Sandy Lake,Canada,Sandy Lake Airport,53.0642,-93.3444
INQ,Inisheer,Ireland,Inisheer,53.0647,-9.5109
IIA,Inishmaan,Ireland,Inishmaan Aerodrome,53.091944,-9.57
BZG,Bydgoszcz,Poland,Bydgoszcz Ignacy Jan Paderewski Airport,53.0968,17.9777
IOR,Inishmore,Ireland,Inishmore Airport,53.1067,-9.65361
PEZ,Penza,Russia,Penza Airport,53.1106,45.0211
GRQ,Groningen,Netherlands,Eelde,53.11972,6.579444
WTN,Waddington,United Kingdom,Waddington,53.166167,-0.523811
PKC,Petropavlovsk Kamchatskiy,Russia,Yelizovo,53.167889,158.453669
CEG,Chester,United Kingdom,Hawarden,53.178056,-2.977778
KSN,Qostanay (Kustanay),Kazakhstan,Kostanay West Airport,53.206944,63.550278
YPA,Prince Albert,Canada,Prince Albert Glass Field,53.214167,-105.672778
BZK,Bryansk,Russia,Bryansk,53.214194,34.176447
LWR,Leeuwarden,Netherlands,Leeuwarden,53.228611,5.760556
HLY,Holyhead,United Kingdom,Anglesey Airport,53.248097,-4.535339
YZP,Sandspit,Canada,Sandspit,53.254333,-131.813833
GWY,Galway,Ireland,Galway,53.300175,-8.941592
YLL,Lloydminster,Canada,Lloydminster,53.309166,-110.0725
YEG,Edmonton,Canada,Edmonton Intl,53.309723,-113.579722
YYR,Goose Bay,Canada,Goose Bay,53.319168,-60.425833
KOV,Kokshetau (Kokchetav),Kazakhstan,Kokshetau Airport,53.3291,69.5946
LPL,Liverpool,United Kingdom,Liverpool,53.333611,-2.849722
MAN,Manchester,United Kingdom,Manchester,53.353744,-2.27495
YVG,Vermilion,Canada,Vermilion,53.355833,-110.82389
BAX,Barnaul,Russia,Barnaul,53.363775,83.538533
EME,Emden,Germany,Emden,53.391186,7.227408
MQF,Magnitogorsk,Russia,Magnitogorsk,53.393131,58.755661
DUB,Dublin,Ireland,Dublin,53.421333,-6.270075
MSA,Muskrat Dam,Canada,Muskrat Dam Airport,53.4414,-91.7628
YBI,Black Tickle,Canada,Black Tickle Airport,53.47,-55.7875
KUF,Samara,Russia,Kurumoch,53.5,50.15
WVN,Wilhemshaven,Germany,Wilhelmshaven Mariensiel,53.504833,8.053333
KBY,Streaky Bay,Australia,Kurumoch,53.504858,50.164336
BRV,Bremerhaven,Germany,Bremerhaven,53.507081,8.572878
XKS,Kasabonika,Canada,Kasabonika Airport,53.5247,-88.6428
XFW,Hamburg,Germany,Hamburg Finkenwerder,53.535886,9.837025
ZUM,Churchill Falls,Canada,Churchill Falls Airport,53.5619,-64.1064
YXD,Edmonton,Canada,Edmonton City Centre,53.5725,-113.520556
HUY,Humberside,United Kingdom,Humberside,53.574444,-0.350833
YET,Edson,Canada,Edson,53.578888,-116.465
SZZ,Szczecin (Stettin),Poland,Goleniow,53.584731,14.902206
BMK,Borkum,Germany,Borkum,53.5955,6.709167
GNA,Hrodna (Grodna),Belarus,Hrodno Airport,53.602,24.0538
YGL,La Grande,Canada,La Grande Riviere,53.625278,-77.704167
HAM,Hamburg,Germany,Hamburg,53.630389,9.988228
NOE,Norddeich,Germany,Sonderlandeplatz Norden-Norddeich,53.632221,7.191389
JUI,Juist,Germany,Verkehrslandeplatz Juist,53.681572,7.055731
YRF,Cartwright,Canada,Cartwright Airport,53.6828,-57.0419
NRD,Norderney,Germany,Norderney,53.706822,7.230247
ABA,Abakan,Russia,Abakan,53.74,91.385
LGO,Langeoog,Germany,Langeoog Airport,53.7425,7.49778
NDZ,Nordholz,Germany,Cuxhaven Airport,53.768612,8.644722
BLK,Blackpool,United Kingdom,Blackpool,53.771667,-3.028611
AGE,Wangerooge,Germany,Wangerooge Airport,53.7828,7.91389
LBC,Luebeck (Lubeck),Germany,Lubeck Blankensee,53.805367,10.719222
YKU,Chisasibi,Canada,Chisasibi Airport,53.8056,-78.9169
NOZ,Novokuznetsk,Russia,Spichenkovo Airport,53.8114,86.8772
YTL,Big Trout Lake,Canada,Big Trout Lake Airport,53.8178,-89.8969
YST,Port Hardy,Canada,St. Theresa Point Airport,53.8456,-94.8519
YAX,Angling Lake,Canada,Wapekeka Airport,53.8492,-89.5794
YIV,Island Lake/Garden Hill,Canada,Island Lake Airport,53.8572,-94.6536
MHP,Metter,USA,Minsk 1,53.864472,27.539683
LBA,Leeds/Bradford,United Kingdom,Leeds Bradford,53.865897,-1.660569
HDF,Heringsdorf,Germany,Heringsdorf Airport,53.878706,14.152347
MSQ,Minsk,Belarus,Minsk 2,53.882469,28.030731
YXS,Prince George,Canada,Prince George,53.889444,-122.678889
ZPB,Sachigo Lake,Canada,Sachigo Lake Airport,53.8911,-92.1964
DUT,Dutch Harbor (Unalaska),USA,Unalaska,53.900139,-166.5435
NOC,Knock/Connaught,Ireland,Ireland West Knock,53.910297,-8.818492
RLG,Rostock,Germany,Laage,53.918167,12.278333
MVQ,Mahilyow (Mogilev),Belarus,Mogilev Airport,53.9549,30.0951
YNE,Norway House,Canada,Norway House Airport,53.9583,-97.8442
XBE,Bearskin Lake,Canada,Bearskin Lake Airport,53.9656,-91.0272
YQD,The Pas,Canada,The Pas Airport,53.9714,-101.091
ZMT,Massett,Canada,Masset Airport,54.0275,-132.125
OSZ,Koszalin,Poland,Koszalin - Zegrze Pomorskie Airport,54.041,16.266
EUM,Neumuenster,Germany,Neumuenster,54.079069,9.941719
IOM,Isle of Man,United Kingdom,Isle Of Man,54.083333,-4.623889
SKX,Saransk,Russia,Saransk Airport,54.1251,45.2123
YLJ,Meadow Lake,Canada,Meadow Lake,54.125278,-108.522778
BWF,Barrow-in-Furness,United Kingdom,Walney Island,54.131167,-3.263667
KQA,Akutan,USA,Akutan Seaplane Base,54.1325,-165.785
TYA,Yalova/Asagisoloz,Turkey,Tula,54.142208,37.355619
YZU,Whitecourt,Canada,Whitecourt,54.14389,-115.786667
HEI,Heide/Buesum,Germany,Heide-Büsum Airport,54.1533,8.90167
YRS,Red Sucker Lake,Canada,Red Sucker Lake Airport,54.167222,-93.557222
YRG,Rigolet,Canada,Rigolet Airport,54.1797,-58.4575
HGL,Helgoland,Germany,Helgoland-Düne Airport,54.1853,7.91583
SXL,Sligo,Ireland,Sligo,54.280214,-8.599206
YPR,Prince Rupert,Canada,Prince Rupert,54.28611,-130.444722
YBY,Bonnyville,Canada,Bonnyville Airport,54.304722,-110.741111
PSH,St. Peter,Germany,St. Peter-Ording Airport,54.3089,8.68694
ZSW,Prince Rupert,Canada,Seal Cove Seaplane Base,54.3333,-130.283
BBH,Barth,Germany,Barth,54.33754,12.699705
GDN,Gdansk,Poland,Lech Walesa,54.377569,18.466222
KEL,Kiel,Germany,Kiel Holtenau,54.3795,10.145167
GTI,Guettin,Germany,Guettin MecklenburgVorpommern Germany,54.383333,13.325278
YJM,Fort St. James,Canada,Fort St. James - Perison Airport,54.397222,-124.262778
ENK,Enniskillen,United Kingdom,St Angelo,54.398889,-7.651667
ULY,Simbirsk (Ulyanovsk),Russia,Ulyanovsk East Airport,54.401,48.8027
YOD,Cold Lake,Canada,Cold Lake,54.404999,-110.279444
OHR,Wyk auf Foehr,Germany,Wyk auf Foehr,54.411,8.3145
YXT,Terrace,Canada,Terrace,54.468508,-128.576219
OSP,Slupsk,Poland,Redzikowo,54.478889,17.1075
QUA,Puttgarden,Germany,Puttgarden,54.5,11.2167
MME,Tees Side,United Kingdom,Durham Tees Valley Airport,54.509189,-1.429406
UFA,Ufa,Russia,Ufa,54.557511,55.874417
YGO,Gods Narrows,Canada,Gods Lake Narrows Airport,54.5589,-94.4914
YPI,Port Simpson,Canada,Seaplane Base,54.566667,-130.433333
YCR,Cross Lake,Canada,Cross Lake - Charlie Sinclair Memorial Airport,54.610833,-97.760278
BHD,Belfast,United Kingdom,Belfast City,54.618056,-5.8725
VNO,Vilnius,Lithuania,Vilnius Intl,54.634133,25.285767
UUA,Bugulma,Russia,Bugulma Airport,54.64,52.8017
BFS,Belfast,United Kingdom,Belfast Intl,54.6575,-6.215833
YFO,Flin Flon,Canada,Flin Flon,54.678055,-101.681667
FLF,Flensburg,Germany,Flensburg Schaferhaus,54.771772,9.378214
PPK,Petropavlovsk,Russia,Petropavlosk South Airport,54.7747,69.1839
YKL,Schefferville,Canada,Schefferville,54.805278,-66.805278
YYD,Smithers,Canada,Smithers,54.824722,-127.182778
ZGI,Gods River,Canada,Gods River Airport,54.8397,-94.0786
KFP,False Pass,USA,False Pass Airport,54.8475,-163.410278
KGD,Kaliningrad,Russia,Khrabrovo,54.89005,20.592633
YSO,Postville,Canada,Postville Airport,54.910278,-59.785278
GWT,Westerland,Germany,Westerland Sylt,54.91325,8.340472
YOH,Oxford House,Canada,Oxford House Airport,54.9333,-95.2789
CAX,Carlisle,United Kingdom,Carlisle,54.9375,-2.809167
KUN,Kaunas,Lithuania,Kaunas Intl,54.963919,24.084778
SGD,Sonderborg (Soenderborg),Denmark,Sonderborg,54.964367,9.791731
OMS,Omsk,Russia,Omsk,54.967042,73.310514
YPO,Peawanuck,Canada,Peawanuck Airport,54.9881,-85.4433
OVB,Novosibirsk,Russia,Tolmachevo,55.012622,82.650656
NCL,Newcastle,United Kingdom,Newcastle,55.0375,-1.691667
ANN,Annette,USA,Annette Island,55.042436,-131.572233
LDY,Londonderry,United Kingdom,City of Derry,55.042778,-7.161111
CFN,Carrickfinn,Ireland,Donegal Airport,55.044192,-8.341
RNN,Ronne (Roenne),Denmark,Bornholm Ronne,55.063267,14.759558
YMN,Makkovik,Canada,Makkovik Airport,55.0769,-59.1864
KVC,King Cove,USA,King Cove Airport,55.1163,-162.266
VTB,Vitsyebsk (Vitebsk),Belarus,Vitebsk,55.1265,30.349639
MTM,Metlakatla,USA,Metlakatla Seaplane Base,55.131111,-131.578056
YVC,La Ronge,Canada,La Ronge,55.15139,-105.261944
YQU,Grande Prairie,Canada,Grande Prairie,55.179722,-118.885
CDB,Cold Bay,USA,Cold Bay,55.206061,-162.725436
HYG,Hydaburg,USA,Hydaburg Seaplane Base,55.206389,-132.828333
SKS,Skrydstrup,Denmark,Skrydstrup,55.225553,9.263931
KEJ,Kemerovo,Russia,Kemerovo,55.270094,86.107208
YGW,Kuujjuarapik (Poste de la Baleine),Canada,Kuujjuarapik Airport,55.2819,-77.7653
YZH,Slave Lake,Canada,Slave Lake,55.293056,-114.777222
YZY,Mackenzie,Canada,Mackenzie Airport,55.29944,-123.08333
CEK,Chelyabinsk,Russia,Balandino,55.305836,61.503333
SDP,Sand Point,USA,Sand Point Airport,55.315,-160.523
NBC,Naberezhnyye Chelny,Russia,Begishevo,55.34,52.06
WFB,Ketchikan,USA,Ketchikan harbor Seaplane Base,55.344444,-131.663333
KTN,Ketchikan,USA,Ketchikan Intl,55.355556,-131.71375
DME,Moscow (Moskva),Russia,Domododevo,55.408611,37.906111
CAL,Campbeltown,United Kingdom,Campbeltown Airport,55.4372,-5.68639
YHO,Hopedale,Canada,Hopedale Airport,55.4483,-60.2286
KRO,Kurgan,Russia,Kurgan Airport,55.4753,65.4156
ODE,Odense,Denmark,Odense,55.476664,10.330933
CGA,Craig,USA,Craig Seaplane Base,55.478889,-133.147778
HYL,Hollis,USA,Hollis Seaplane Base,55.481667,-132.646111
PIK,Prestwick,United Kingdom,Prestwick,55.509444,-4.586667
EBJ,Esbjerg,Denmark,Esbjerg,55.525942,8.553403
MMX,Malmo,Sweden,Sturup,55.530193,13.371639
KLW,Klawock,USA,Klawock Airport,55.579167,-133.076111
RKE,Kobenhavn (Copenhagen),Denmark,Roskilde,55.585567,12.131428
VKO,Moscow (Moskva),Russia,Vnukovo,55.591531,37.261486
KZN,Kazan,Russia,Kazan,55.606186,49.278728
BKA,Moscow (Moskva),Russia,Bykovo,55.617222,38.059999
CPH,Kobenhavn (Copenhagen),Denmark,Kastrup,55.617917,12.655972
ILY,Islay,United Kingdom,Islay,55.681944,-6.256667
KTB,Thorne Bay,USA,Thorne Bay Seaplane Base,55.688056,-132.536667
BLL,Billund,Denmark,Billund,55.740322,9.151778
YDQ,Dawson Creek,Canada,Dawson Creek,55.742333,-120.183
MOW,Moscow (Moskva),Russia,MOW,55.7557,37.6176
YTH,Thompson,Canada,Thompson,55.801111,-97.864166
YVT,Buffalo Narrows,Canada,Buffalo Narrows,55.841944,-108.4175
GLQ,Glennallen,USA,Queen Street Station,55.8622,-4.2512
ZTM,Shamattawa,Canada,Shamattawa Airport,55.8656,-92.0814
GLA,Glasgow,United Kingdom,Glasgow,55.871944,-4.433056
WHD,Hyder,USA,Hyder Seaplane Base,55.903333,-130.006667
KPV,Perryville,USA,Perryville Airport,55.906667,-159.160833
KID,Kristianstad,Sweden,Kristianstad,55.921686,14.085536
JLD,Helsingbor,Sweden,Landskrona,55.944444,12.869444
EDI,Edinburgh,United Kingdom,Edinburgh,55.95,-3.3725
ZXE,Sculthorpe,United Kingdom,Edinburgh Waverly Station,55.952,-3.189
SVO,Moscow (Moskva),Russia,Sheremetyevo,55.972642,37.414589
PLQ,Palanga,Lithuania,Palanga Intl,55.973228,21.093856
STA,Stauning,Denmark,Stauning,55.990122,8.353906
PML,Port Moller,USA,Port Moller Airport,56.006111,-160.560833
NLG,Nelson Lagoon,USA,Nelson Lagoon,56.0075,-161.160278
KCC,Coffman Cove,USA,Coffman Cove Seaplane Base,56.014722,-132.833889
YER,Fort Severn,Canada,Fort Severn Airport,56.0189,-87.6761
JHE,Helsingborg,Sweden,Helsingborg Cruise Port,56.0419,12.6912
CSA,Colonsay Island,United Kingdom,Colonsay Airport,56.0575,-6.243056
ILF,Ilford,Canada,Ilford Airport,56.0614,-95.6139
HLJ,Shauliaj,Lithuania,Barysiai,56.070556,23.558056
ZAC,York Landing,Canada,York Landing Airport,56.0894,-96.0892
CSY,Cheboksary,Russia,Cheboksary Airport,56.0903,47.3473
WWP,Whale Pass,USA,North Whale Seaplane Base,56.116389,-133.121667
KJA,Krasnoyarsk,Russia,Emelyanovo,56.18,92.475
YPE,Peace River,Canada,Peace River,56.226944,-117.447222
GOJ,Nizhniy Novgorod,Russia,Nizhny Novgorod,56.230119,43.784042
YXJ,Fort St. John,Canada,Fort St John,56.238056,-120.740278
KCQ,Chignik,USA,Chignik Lake Airport,56.255,-158.775278
RNB,Ronneby,Sweden,Ronneby,56.266667,15.265
KBW,Chignik,USA,Chignik Bay Seaplane Base,56.295556,-158.401398
AGH,Angelholm (Helsingborg),Sweden,Ängelholm-Helsingborg Airport,56.2961,12.8471
KRP,Karup,Denmark,Karup,56.297458,9.124628
AAR,Aarhus,Denmark,Aarhus,56.300017,10.619008
KCL,Chignik,USA,Chignik Lagoon Airport,56.311111,-158.534167
PPV,Port Protection,USA,Port Protection Seaplane Base,56.328889,-133.61
KPB,Point Baker,USA,Point Baker Seaplane Base,56.351944,-133.6225
YGX,Gillam,Canada,Gillam Airport,56.3575,-94.7106
BTK,Bratsk,Russia,Bratsk,56.370556,101.698331
ADX,St. Andrews,United Kingdom,Leuchars,56.372889,-2.868444
TOF,Tomsk,Russia,Tomsk Bogashevo Airport,56.380278,85.208333
VLU,Velikiye Luki,Russia,Velikiye Luki,56.381667,30.61
PSL,Perth,United Kingdom,Perth Scone Airport,56.439722,-3.371389
DND,Dundee,United Kingdom,Dundee,56.452499,-3.025833
OBN,Oban,United Kingdom,Oban Airport,56.464,-5.4
WRG,Wrangell,USA,Wrangell Airport,56.4843,-132.37
TRE,Tiree Island,United Kingdom,Tiree,56.499167,-6.869167
LPX,Liepaja,Latvia,Liepaja Intl,56.5175,21.096944
YUD,Umiujaq,Canada,Umiujaq Airport,56.5361,-76.5183
YSK,Sanikiluaq,Canada,Sanikiluaq Airport,56.5378,-79.2467
YDP,Nain,Canada,Nain Airport,56.5492,-61.6803
STG,St. George Island,USA,St. George Airport,56.577222,-169.663611
YBO,Bob Quinn Lake,Canada,Bob Quinn Lake,56.58,-130.5
COL,Coll Island,United Kingdom,Coll Airport,56.633333,-6.557222
YMM,Fort McMurray,Canada,Fort Mcmurray,56.653333,-111.221944
KLR,Kalmar,Sweden,Kalmar,56.685531,16.287578
HAD,Halmstad,Sweden,Halmstad,56.691128,12.820211
JOK,Yoshkar Ola (Joshkar-Ola),Russia,Yoshkar-Ola Airport,56.7006,47.9047
SVX,Yekaterinburg (Ekaterinburg),Russia,Koltsovo,56.743108,60.802728
XSI,South Indian Lake,Canada,South Indian Lake Airport,56.792778,-98.907222
PSG,Petersburg,USA,Petersburg James A. Johnson,56.801667,-132.945278
FWM,Fort William,United Kingdom,Fort William Heliport,56.816666,-5.116667
KLD,Tver (Kalinin),Russia,Migalovo,56.824736,35.757678
YYL,Lynn Lake,Canada,Lynn Lake,56.863888,-101.07611
ALZ,Alitak,USA,Alitak Seaplane Base,56.899444,-154.247778
CNN,Connaught,Ireland,Chulman,56.9139,124.914
RIX,Riga,Latvia,Riga Intl,56.923611,23.971111
VXO,Vaxjo,Sweden,Kronoberg,56.929144,14.727994
AKK,Akhiok,USA,Akhiok Airport,56.938611,-154.1825
IWA,Iwakuni,Japan,Yuzhny,56.939444,40.940833
PTH,Port Heiden,USA,Port Heiden Airport,56.9591,-158.633
KAE,Kake,USA,Kake Seaplane Base,56.973056,-133.945556
BRR,Barra,United Kingdom,Barra Airport,57.0228,-7.44306
KMY,Moser Bay,USA,Moser Bay Seaplane Base,57.025556,-154.145833
SIT,Sitka,USA,Sitka Rocky Gutierrez,57.047138,-135.361611
TED,Thisted,Denmark,Thisted,57.0688,8.705225
AAL,Aalborg,Denmark,Aalborg,57.092789,9.849164
